sequence,condition,reference_image,test_image,pair,reference_keypoints,test_keypoints,raw_ratio_matches,match_count,correct_matches,visible_reference,precision,recall,mean_error,mma_score,mma_at_3,mma_at_1,mma_at_2,mma_at_3,mma_at_5,mma_at_8,mma_at_10,reference_extract_s,test_extract_s,match_s,pair_total_s
i_village,illumination,1,5,1->5,500,500,94,80,77,500,0.9625,0.154,5.159809783577047,0.9312499999999999,0.9625,0.825,0.8625,0.9625,0.9625,0.9875,0.9875,0.006711800000630319,0.0075335000874474645,0.0023645999608561397,0.016609900048933923
i_village,illumination,1,6,1->6,500,500,5,5,3,500,0.6,0.006,49.27457664501963,0.6,0.6,0.2,0.4,0.6,0.8,0.8,0.8,0.006711800000630319,0.006144599989056587,0.0022158001083880663,0.015072200098074973
i_whitebuilding,illumination,1,2,1->2,500,500,335,314,310,500,0.9872611464968153,0.62,0.17856656490450032,0.9819532908704883,0.9872611464968153,0.9299363057324841,0.9808917197452229,0.9872611464968153,0.9968152866242038,0.9968152866242038,1.0,0.02153540006838739,0.025186099926941097,0.0026734001003205776,0.049394900095649064
i_whitebuilding,illumination,1,3,1->3,500,500,180,155,154,500,0.9935483870967742,0.308,0.3048996941131272,0.9698924731182795,0.9935483870967742,0.8451612903225807,0.9806451612903225,0.9935483870967742,1.0,1.0,1.0,0.02153540006838739,0.021159800002351403,0.0024519000435248017,0.045147100114263594
i_whitebuilding,illumination,1,4,1->4,500,500,29,13,10,500,0.7692307692307693,0.02,11.914891993056939,0.8205128205128206,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.02153540006838739,0.019929899950511754,0.0023390999995172024,0.043804400018416345
i_whitebuilding,illumination,1,5,1->5,500,500,47,37,31,500,0.8378378378378378,0.062,54.844147121871956,0.8243243243243242,0.8378378378378378,0.7027027027027027,0.8108108108108109,0.8378378378378378,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.02153540006838739,0.020628499914892018,0.002345800050534308,0.044509700033813715
i_whitebuilding,illumination,1,6,1->6,500,500,55,45,41,500,0.9111111111111111,0.082,83.35597473832948,0.888888888888889,0.9111111111111111,0.7333333333333333,0.8888888888888888,0.9111111111111111,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.02153540006838739,0.020542100071907043,0.0023381999926641583,0.04441570013295859
i_yellowtent,illumination,1,2,1->2,500,500,220,194,177,500,0.9123711340206185,0.354,7.3176616665170515,0.8891752577319588,0.9123711340206185,0.7628865979381443,0.8505154639175257,0.9123711340206185,0.9329896907216495,0.9381443298969072,0.9381443298969072,0.008283799979835749,0.00831169995944947,0.0024782000109553337,0.019073699950240552
i_yellowtent,illumination,1,3,1->3,500,500,65,56,51,500,0.9107142857142857,0.102,6.553112147569037,0.8898809523809522,0.9107142857142857,0.7321428571428571,0.875,0.9107142857142857,0.9285714285714286,0.9464285714285714,0.9464285714285714,0.008283799979835749,0.007700800080783665,0.002248399890959263,0.018232999951578677
i_yellowtent,illumination,1,4,1->4,500,500,21,21,21,500,1.0,0.042,0.6187776465467503,0.9444444444444443,1.0,0.7619047619047619,0.9047619047619048,1.0,1.0,1.0,1.0,0.008283799979835749,0.006854600040242076,0.002441899967379868,0.017580299987457693
i_yellowtent,illumination,1,5,1->5,500,500,41,32,14,500,0.4375,0.028,107.72290309823167,0.421875,0.4375,0.34375,0.4375,0.4375,0.4375,0.4375,0.4375,0.008283799979835749,0.008179399999789894,0.002472399966791272,0.018935599946416914
i_yellowtent,illumination,1,6,1->6,500,500,18,15,8,500,0.5333333333333333,0.016,112.14103211984435,0.5111111111111111,0.5333333333333333,0.4,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.008283799979835749,0.00787630002014339,0.0022760999854654074,0.018436199985444546
i_zion,illumination,1,2,1->2,500,500,173,157,151,500,0.9617834394904459,0.302,0.9249062839173355,0.8917197452229298,0.9617834394904459,0.5668789808917197,0.8407643312101911,0.9617834394904459,0.9872611464968153,0.9936305732484076,1.0,0.011926700011827052,0.010892000049352646,0.0024522000458091497,0.025270900106988847
i_zion,illumination,1,3,1->3,500,500,46,40,34,500,0.85,0.068,15.665611992428932,0.7708333333333334,0.85,0.35,0.625,0.85,0.9,0.95,0.95,0.011926700011827052,0.012357300030998886,0.002423900063149631,0.02670790010597557
i_zion,illumination,1,4,1->4,500,500,34,29,26,500,0.896551724137931,0.052,10.67569471486671,0.7816091954022988,0.896551724137931,0.3103448275862069,0.6896551724137931,0.896551724137931,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.011926700011827052,0.010790299973450601,0.0023462000535801053,0.025063200038857758
i_zion,illumination,1,5,1->5,500,500,10,10,7,500,0.7,0.014,44.357734445068445,0.5833333333333334,0.7,0.2,0.5,0.7,0.7,0.7,0.7,0.011926700011827052,0.009287799941375852,0.0023659999715164304,0.023580499924719334
i_zion,illumination,1,6,1->6,500,500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011926700011827052,0.006838300032541156,0.0009775999933481216,0.01974260003771633
v_abstract,viewpoint,1,2,1->2,500,500,195,155,142,496,0.9161290322580645,0.2862903225806452,2.231793384294561,0.8623655913978495,0.9161290322580645,0.4838709677419355,0.832258064516129,0.9161290322580645,0.9741935483870968,0.9806451612903225,0.9870967741935484,0.012397399987094104,0.01207209995482117,0.0024271999718621373,0.02689669991377741
v_abstract,viewpoint,1,3,1->3,500,500,180,142,127,500,0.8943661971830986,0.254,2.07672197640064,0.8368544600938966,0.8943661971830986,0.39436619718309857,0.7746478873239436,0.8943661971830986,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.012397399987094104,0.012603200040757656,0.002436299924738705,0.027436899952590466
v_abstract,viewpoint,1,4,1->4,500,500,96,74,52,496,0.7027027027027027,0.10483870967741936,20.82415747929548,0.6914414414414415,0.7027027027027027,0.10810810810810811,0.527027027027027,0.7027027027027027,0.8918918918918919,0.9594594594594594,0.9594594594594594,0.012397399987094104,0.012799100019037724,0.0023539999965578318,0.02755050000268966
v_abstract,viewpoint,1,5,1->5,500,500,84,60,36,485,0.6,0.07422680412371134,20.860172105594028,0.6722222222222222,0.6,0.2,0.4666666666666667,0.6,0.85,0.95,0.9666666666666667,0.012397399987094104,0.012592399958521128,0.00245820009149611,0.027448000037111342
v_abstract,viewpoint,1,6,1->6,500,500,26,21,5,485,0.23809523809523808,0.010309278350515464,101.11329933010951,0.38888888888888884,0.23809523809523808,0.0,0.14285714285714285,0.23809523809523808,0.3333333333333333,0.8095238095238095,0.8095238095238095,0.012397399987094104,0.012822499964386225,0.0025154000613838434,0.027735300012864172
v_adam,viewpoint,1,2,1->2,500,500,146,112,107,500,0.9553571428571429,0.214,5.360889713283423,0.8616071428571428,0.9553571428571429,0.4017857142857143,0.8660714285714286,0.9553571428571429,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.004012899938970804,0.0037383000599220395,0.0024148999946191907,0.010166099993512034
v_adam,viewpoint,1,3,1->3,500,500,120,84,80,500,0.9523809523809523,0.16,2.442430080696873,0.8591269841269842,0.9523809523809523,0.39285714285714285,0.8452380952380952,0.9523809523809523,0.9880952380952381,0.9880952380952381,0.9880952380952381,0.004012899938970804,0.0037933000130578876,0.0026112000923603773,0.010417400044389069
v_adam,viewpoint,1,4,1->4,500,500,16,14,12,500,0.8571428571428571,0.024,9.417167991956713,0.761904761904762,0.8571428571428571,0.21428571428571427,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.004012899938970804,0.0038026999682188034,0.002411099965684116,0.010226699872873724
v_adam,viewpoint,1,5,1->5,500,500,64,50,46,500,0.92,0.092,2.8920156207269256,0.7933333333333333,0.92,0.18,0.72,0.92,0.98,0.98,0.98,0.004012899938970804,0.003902300028130412,0.005746999988332391,0.013662199955433607
v_adam,viewpoint,1,6,1->6,500,500,80,61,57,500,0.9344262295081968,0.114,6.38737292917214,0.8169398907103824,0.9344262295081968,0.3442622950819672,0.7213114754098361,0.9344262295081968,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.004012899938970804,0.003728899988345802,0.0024462000001221895,0.010187999927438796
v_apprentices,viewpoint,1,2,1->2,500,500,198,158,149,500,0.9430379746835443,0.298,15.298867225698466,0.8797468354430379,0.9430379746835443,0.5822784810126582,0.8481012658227848,0.9430379746835443,0.9683544303797469,0.9683544303797469,0.9683544303797469,0.02436200005467981,0.022137799998745322,0.002412400091998279,0.04891220014542341
v_apprentices,viewpoint,1,3,1->3,500,500,106,91,79,500,0.8681318681318682,0.158,40.196757362333635,0.8186813186813188,0.8681318681318682,0.4725274725274725,0.8021978021978022,0.8681318681318682,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.02436200005467981,0.02285810001194477,0.0024847000604495406,0.04970480012707412
v_apprentices,viewpoint,1,4,1->4,500,500,44,34,26,494,0.7647058823529411,0.05263157894736842,100.71408660495625,0.6813725490196078,0.7647058823529411,0.35294117647058826,0.6764705882352942,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.02436200005467981,0.020578299998305738,0.002409999957308173,0.04735030001029372
v_apprentices,viewpoint,1,5,1->5,500,500,19,15,6,489,0.4,0.012269938650306749,197.34429550563428,0.3777777777777778,0.4,0.13333333333333333,0.3333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.02436200005467981,0.01932770002167672,0.0024368000449612737,0.046126500121317804
v_apprentices,viewpoint,1,6,1->6,500,500,26,20,16,500,0.8,0.032,127.91914713272108,0.6916666666666665,0.8,0.3,0.65,0.8,0.8,0.8,0.8,0.02436200005467981,0.017505000112578273,0.0025169000728055835,0.04438390024006367
v_artisans,viewpoint,1,2,1->2,500,500,56,44,39,500,0.8863636363636364,0.078,21.12446968853535,0.8409090909090909,0.8863636363636364,0.5681818181818182,0.8636363636363636,0.8863636363636364,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.023554899962618947,0.011192700010724366,0.002287600073032081,0.037035200046375394
v_artisans,viewpoint,1,3,1->3,500,500,51,38,35,500,0.9210526315789473,0.07,4.795674659051803,0.8508771929824562,0.9210526315789473,0.47368421052631576,0.7894736842105263,0.9210526315789473,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.023554899962618947,0.014147399924695492,0.0024028000188991427,0.04010509990621358
v_artisans,viewpoint,1,4,1->4,500,500,86,71,69,450,0.971830985915493,0.15333333333333332,3.734727833885433,0.875586854460094,0.971830985915493,0.4507042253521127,0.8732394366197183,0.971830985915493,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.023554899962618947,0.011046999949030578,0.002311800024472177,0.0369136999361217
v_artisans,viewpoint,1,5,1->5,500,500,9,9,5,304,0.5555555555555556,0.01644736842105263,1155.4017523590442,0.46296296296296297,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.023554899962618947,0.009182499954476953,0.0023300000466406345,0.035067399963736534
v_artisans,viewpoint,1,6,1->6,500,500,76,50,46,461,0.92,0.09978308026030369,25.63312378140884,0.8566666666666666,0.92,0.56,0.9,0.92,0.92,0.92,0.92,0.023554899962618947,0.010915199993178248,0.0023493999615311623,0.03681949991732836
v_astronautis,viewpoint,1,2,1->2,500,500,112,93,86,483,0.9247311827956989,0.17805383022774326,2.404099678885547,0.8351254480286738,0.9247311827956989,0.40860215053763443,0.7419354838709677,0.9247311827956989,0.967741935483871,0.978494623655914,0.989247311827957,0.01420420000795275,0.018811499932780862,0.0026014000177383423,0.035617099958471954
v_astronautis,viewpoint,1,3,1->3,500,500,22,20,15,450,0.75,0.03333333333333333,75.04020980308185,0.6333333333333334,0.75,0.1,0.4,0.75,0.85,0.85,0.85,0.01420420000795275,0.017323300009593368,0.002397499978542328,0.033924999996088445
v_astronautis,viewpoint,1,4,1->4,500,500,44,33,25,467,0.7575757575757576,0.05353319057815846,33.93360291290911,0.7171717171717171,0.7575757575757576,0.24242424242424243,0.6666666666666666,0.7575757575757576,0.8181818181818182,0.8787878787878788,0.9393939393939394,0.01420420000795275,0.019263499998487532,0.0022814999101683497,0.03574919991660863
v_astronautis,viewpoint,1,5,1->5,500,500,17,15,6,450,0.4,0.013333333333333334,133.69284780712704,0.4777777777777778,0.4,0.13333333333333333,0.3333333333333333,0.4,0.6,0.6666666666666666,0.7333333333333333,0.01420420000795275,0.019240999943576753,0.0027030999772250652,0.03614829992875457
v_astronautis,viewpoint,1,6,1->6,500,500,58,49,41,500,0.8367346938775511,0.082,8.37840336097266,0.7619047619047619,0.8367346938775511,0.2653061224489796,0.6326530612244898,0.8367346938775511,0.9183673469387755,0.9591836734693877,0.9591836734693877,0.01420420000795275,0.015277399914339185,0.0024361000396311283,0.03191769996192306
v_azzola,viewpoint,1,2,1->2,500,500,95,88,78,498,0.8863636363636364,0.1566265060240964,6.148818354510788,0.8162878787878789,0.8863636363636364,0.3977272727272727,0.7613636363636364,0.8863636363636364,0.9431818181818182,0.9545454545454546,0.9545454545454546,0.02378549997229129,0.020017600036226213,0.002373499912209809,0.04617659992072731
v_azzola,viewpoint,1,3,1->3,500,500,16,12,6,499,0.5,0.012024048096192385,33.75596422387474,0.4166666666666667,0.5,0.08333333333333333,0.4166666666666667,0.5,0.5,0.5,0.5,0.02378549997229129,0.017692600027658045,0.002738300012424588,0.044216400012373924
v_azzola,viewpoint,1,4,1->4,500,500,206,179,171,500,0.9553072625698324,0.342,1.2419504152747776,0.8854748603351955,0.9553072625698324,0.5307262569832403,0.8435754189944135,0.9553072625698324,0.994413407821229,0.994413407821229,0.994413407821229,0.02378549997229129,0.02120780001860112,0.0023873000172898173,0.04738060000818223
v_azzola,viewpoint,1,5,1->5,500,500,37,36,21,500,0.5833333333333334,0.042,5.431574269519874,0.6018518518518519,0.5833333333333334,0.1388888888888889,0.3611111111111111,0.5833333333333334,0.7222222222222222,0.8888888888888888,0.9166666666666666,0.02378549997229129,0.017316300072707236,0.0023545000003650784,0.043456300045363605
v_azzola,viewpoint,1,6,1->6,500,500,7,6,1,488,0.16666666666666666,0.0020491803278688526,64.3936044424158,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.02378549997229129,0.01489910006057471,0.0024201999185606837,0.041104799951426685
v_bark,viewpoint,1,2,1->2,500,500,83,68,63,499,0.9264705882352942,0.12625250501002003,7.657841547678407,0.8431372549019609,0.9264705882352942,0.36764705882352944,0.8529411764705882,0.9264705882352942,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.007070600055158138,0.006581499939784408,0.0023864000104367733,0.01603850000537932
v_bark,viewpoint,1,3,1->3,500,500,44,34,30,499,0.8823529411764706,0.06012024048096192,28.007202277769743,0.7892156862745098,0.8823529411764706,0.38235294117647056,0.7352941176470589,0.8823529411764706,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.007070600055158138,0.006664699991233647,0.002360799931921065,0.01609609997831285
v_bark,viewpoint,1,4,1->4,500,500,27,20,20,500,1.0,0.04,1.0699143949836718,0.8916666666666666,1.0,0.45,0.9,1.0,1.0,1.0,1.0,0.007070600055158138,0.007615999900735915,0.002258000080473721,0.016944600036367774
v_bark,viewpoint,1,5,1->5,500,500,7,7,6,500,0.8571428571428571,0.012,23.973903841393582,0.8095238095238094,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.007070600055158138,0.007447900017723441,0.0023105000145733356,0.016829000087454915
v_bark,viewpoint,1,6,1->6,500,500,5,5,0,500,0.0,0.0,207.43797802866257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007070600055158138,0.007843800005502999,0.0023762000491842628,0.0172906001098454
v_bees,viewpoint,1,2,1->2,500,500,247,202,197,494,0.9752475247524752,0.39878542510121456,1.2364280971163233,0.882013201320132,0.9752475247524752,0.49504950495049505,0.8217821782178217,0.9752475247524752,1.0,1.0,1.0,0.011585200089029968,0.01214040000922978,0.002674099989235401,0.026399700087495148
v_bees,viewpoint,1,3,1->3,500,500,238,208,203,500,0.9759615384615384,0.406,1.1406398853820066,0.8926282051282052,0.9759615384615384,0.5,0.8798076923076923,0.9759615384615384,1.0,1.0,1.0,0.011585200089029968,0.012457800097763538,0.002682300051674247,0.026725300238467753
v_bees,viewpoint,1,4,1->4,500,500,242,201,198,500,0.9850746268656716,0.396,1.0816174529921216,0.9096185737976783,0.9850746268656716,0.5522388059701493,0.9203980099502488,0.9850746268656716,1.0,1.0,1.0,0.011585200089029968,0.011983799980953336,0.002657900098711252,0.026226900168694556
v_bees,viewpoint,1,5,1->5,500,500,106,89,87,500,0.9775280898876404,0.174,1.2963212338054464,0.8707865168539325,0.9775280898876404,0.4044943820224719,0.8426966292134831,0.9775280898876404,1.0,1.0,1.0,0.011585200089029968,0.010491700028069317,0.0026462998939678073,0.024723200011067092
v_bees,viewpoint,1,6,1->6,500,500,95,83,74,500,0.891566265060241,0.148,10.558422135911668,0.8092369477911646,0.891566265060241,0.30120481927710846,0.7710843373493976,0.891566265060241,0.963855421686747,0.963855421686747,0.963855421686747,0.011585200089029968,0.013197300024330616,0.002454300061799586,0.02723680017516017
v_beyus,viewpoint,1,2,1->2,500,500,50,42,31,500,0.7380952380952381,0.062,29.043562724487135,0.7222222222222223,0.7380952380952381,0.40476190476190477,0.6190476190476191,0.7380952380952381,0.8333333333333334,0.8571428571428571,0.8809523809523809,0.010143199935555458,0.00865400000475347,0.0023888000287115574,0.021185999969020486
v_beyus,viewpoint,1,3,1->3,500,500,13,9,0,493,0.0,0.0,127.1656097567124,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.010143199935555458,0.008591399993747473,0.0022452999837696552,0.020979899913072586
v_beyus,viewpoint,1,4,1->4,500,500,144,122,115,500,0.9426229508196722,0.23,5.401070067582291,0.8538251366120218,0.9426229508196722,0.5081967213114754,0.7950819672131147,0.9426229508196722,0.9590163934426229,0.9590163934426229,0.9590163934426229,0.010143199935555458,0.00854470010381192,0.0023916999343782663,0.021079599973745644
v_beyus,viewpoint,1,5,1->5,500,500,19,12,5,500,0.4166666666666667,0.01,105.75023048457611,0.3888888888888889,0.4166666666666667,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.010143199935555458,0.00876830006018281,0.0022757999831810594,0.021187299978919327
v_beyus,viewpoint,1,6,1->6,500,500,26,18,5,500,0.2777777777777778,0.01,57.81699091719876,0.34259259259259256,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.5,0.5,0.5,0.010143199935555458,0.008786399965174496,0.0024259000783786178,0.021355499979108572
v_bip,viewpoint,1,2,1->2,500,500,94,79,73,500,0.9240506329113924,0.146,3.096738347730033,0.8565400843881857,0.9240506329113924,0.5569620253164557,0.8860759493670886,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.007513699936680496,0.009754600003361702,0.0024676999310031533,0.01973599987104535
v_bip,viewpoint,1,3,1->3,500,500,57,42,39,500,0.9285714285714286,0.078,10.890763921576829,0.8412698412698414,0.9285714285714286,0.4523809523809524,0.8809523809523809,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.007513699936680496,0.0067143000196665525,0.002447500010021031,0.01667549996636808
v_bip,viewpoint,1,4,1->4,500,500,66,48,41,500,0.8541666666666666,0.082,14.415830537512726,0.8020833333333334,0.8541666666666666,0.4791666666666667,0.8541666666666666,0.8541666666666666,0.875,0.875,0.875,0.007513699936680496,0.008572799968533218,0.0024941000156104565,0.01858059992082417
v_bip,viewpoint,1,5,1->5,500,500,13,10,6,500,0.6,0.012,76.67769819920618,0.5666666666666668,0.6,0.2,0.6,0.6,0.6,0.7,0.7,0.007513699936680496,0.006963100051507354,0.0023512999759986997,0.01682809996418655
v_bip,viewpoint,1,6,1->6,500,500,11,5,2,500,0.4,0.004,126.4829241043436,0.36666666666666664,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.007513699936680496,0.007285299943760037,0.0023761000484228134,0.017175099928863347
v_bird,viewpoint,1,2,1->2,500,500,134,111,108,500,0.972972972972973,0.216,3.8941433066772935,0.9054054054054056,0.972972972972973,0.5855855855855856,0.9279279279279279,0.972972972972973,0.9819819819819819,0.9819819819819819,0.9819819819819819,0.014581699972040951,0.010508200037293136,0.0028125999961048365,0.027902500005438924
v_bird,viewpoint,1,3,1->3,500,500,69,59,55,500,0.9322033898305084,0.11,17.838132629850445,0.8135593220338984,0.9322033898305084,0.4067796610169492,0.7457627118644068,0.9322033898305084,0.9322033898305084,0.9322033898305084,0.9322033898305084,0.014581699972040951,0.010016700020059943,0.002551899990066886,0.02715029998216778
v_bird,viewpoint,1,4,1->4,500,500,70,59,53,500,0.8983050847457628,0.106,10.444527588069873,0.8163841807909605,0.8983050847457628,0.3898305084745763,0.7457627118644068,0.8983050847457628,0.9491525423728814,0.9491525423728814,0.9661016949152542,0.014581699972040951,0.010480800061486661,0.0023911999305710196,0.027453699964098632
v_bird,viewpoint,1,5,1->5,500,500,40,37,26,481,0.7027027027027027,0.05405405405405406,37.334011438856365,0.6351351351351352,0.7027027027027027,0.16216216216216217,0.43243243243243246,0.7027027027027027,0.7567567567567568,0.8648648648648649,0.8918918918918919,0.014581699972040951,0.013632099959068,0.002432700013741851,0.030646499944850802
v_bird,viewpoint,1,6,1->6,500,500,5,4,1,464,0.25,0.0021551724137931034,108.3461045731028,0.2916666666666667,0.25,0.0,0.0,0.25,0.5,0.5,0.5,0.014581699972040951,0.008677400066517293,0.0023082999978214502,0.025567400036379695
v_birdwoman,viewpoint,1,2,1->2,500,500,58,41,38,500,0.926829268292683,0.076,10.91972588801836,0.8414634146341463,0.926829268292683,0.3902439024390244,0.8780487804878049,0.926829268292683,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.015449600061401725,0.011210500029847026,0.0023788000689819455,0.029038900160230696
v_birdwoman,viewpoint,1,3,1->3,500,500,14,12,9,500,0.75,0.018,39.85838690764824,0.6944444444444445,0.75,0.3333333333333333,0.5833333333333334,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.015449600061401725,0.012115499936044216,0.0027549000224098563,0.030320000019855797
v_birdwoman,viewpoint,1,4,1->4,500,500,60,50,47,500,0.94,0.094,1.6469968716644727,0.8500000000000001,0.94,0.44,0.86,0.94,0.94,0.96,0.96,0.015449600061401725,0.013342099962756038,0.0024296001065522432,0.031221300130710006
v_birdwoman,viewpoint,1,5,1->5,500,500,185,153,147,500,0.9607843137254902,0.294,5.771696086587593,0.8943355119825709,0.9607843137254902,0.5686274509803921,0.9019607843137255,0.9607843137254902,0.9738562091503268,0.9803921568627451,0.9803921568627451,0.015449600061401725,0.015164699987508357,0.0024588999804109335,0.033073200029321015
v_birdwoman,viewpoint,1,6,1->6,500,500,106,88,86,500,0.9772727272727273,0.172,4.519120447952003,0.9034090909090908,0.9772727272727273,0.6136363636363636,0.875,0.9772727272727273,0.9772727272727273,0.9886363636363636,0.9886363636363636,0.015449600061401725,0.01180829992517829,0.0024317000061273575,0.02968959999270737
v_blueprint,viewpoint,1,2,1->2,500,500,185,159,148,500,0.9308176100628931,0.296,1.596739914400232,0.8186582809224318,0.9308176100628931,0.27672955974842767,0.710691823899371,0.9308176100628931,0.9937106918238994,1.0,1.0,0.022053000051528215,0.0171196999726817,0.002499000052921474,0.04167170007713139
v_blueprint,viewpoint,1,3,1->3,500,500,115,99,52,500,0.5252525252525253,0.104,3.5576008153257495,0.6313131313131314,0.5252525252525253,0.1111111111111111,0.31313131313131315,0.5252525252525253,0.8686868686868687,0.9797979797979798,0.98989898989899,0.022053000051528215,0.013853300013579428,0.002311200019903481,0.038217500085011125
v_blueprint,viewpoint,1,4,1->4,500,500,102,91,91,500,1.0,0.182,1.1588107355972332,0.891941391941392,1.0,0.4945054945054945,0.8571428571428571,1.0,1.0,1.0,1.0,0.022053000051528215,0.015688400017097592,0.0023873000172898173,0.040128700085915625
v_blueprint,viewpoint,1,5,1->5,500,500,15,13,7,483,0.5384615384615384,0.014492753623188406,191.1153150715352,0.5384615384615384,0.5384615384615384,0.23076923076923078,0.38461538461538464,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.022053000051528215,0.013129399972967803,0.0023338000755757093,0.03751620010007173
v_blueprint,viewpoint,1,6,1->6,500,500,6,6,0,472,0.0,0.0,361.1211860301298,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.022053000051528215,0.011204999987967312,0.0023961999686434865,0.035654200008139014
v_boat,viewpoint,1,2,1->2,500,500,202,158,154,500,0.9746835443037974,0.308,1.1388730703190795,0.8987341772151899,0.9746835443037974,0.5189873417721519,0.8987341772151899,0.9746835443037974,1.0,1.0,1.0,0.013227500021457672,0.013746100012212992,0.002562799956649542,0.029536399990320206
v_boat,viewpoint,1,3,1->3,500,500,193,142,136,500,0.9577464788732394,0.272,1.0925557052267865,0.9049295774647886,0.9577464788732394,0.5985915492957746,0.8732394366197183,0.9577464788732394,1.0,1.0,1.0,0.013227500021457672,0.012572200037539005,0.0026374999433755875,0.028437200002372265
v_boat,viewpoint,1,4,1->4,500,500,119,80,79,500,0.9875,0.158,1.1426674764515672,0.8916666666666666,0.9875,0.45,0.9125,0.9875,1.0,1.0,1.0,0.013227500021457672,0.011637000017799437,0.002383299986831844,0.027247800026088953
v_boat,viewpoint,1,5,1->5,500,500,109,85,81,500,0.9529411764705882,0.162,6.106101468302209,0.8725490196078431,0.9529411764705882,0.49411764705882355,0.8941176470588236,0.9529411764705882,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.013227500021457672,0.013366699917241931,0.002656600088812411,0.029250800027512014
v_boat,viewpoint,1,6,1->6,500,500,61,47,44,500,0.9361702127659575,0.088,3.0286761824982844,0.875886524822695,0.9361702127659575,0.5319148936170213,0.851063829787234,0.9361702127659575,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.013227500021457672,0.009315500035881996,0.002534399973228574,0.025077400030568242
v_bricks,viewpoint,1,2,1->2,500,500,164,138,132,500,0.9565217391304348,0.264,3.3257363642720796,0.897342995169082,0.9565217391304348,0.5869565217391305,0.8768115942028986,0.9565217391304348,0.9782608695652174,0.9927536231884058,0.9927536231884058,0.01672910002525896,0.01372109993826598,0.0024213000433519483,0.032871500006876886
v_bricks,viewpoint,1,3,1->3,500,500,120,110,108,500,0.9818181818181818,0.216,1.600821049074524,0.8984848484848486,0.9818181818181818,0.5363636363636364,0.9,0.9818181818181818,0.990909090909091,0.990909090909091,0.990909090909091,0.01672910002525896,0.013942299992777407,0.002380399964749813,0.03305179998278618
v_bricks,viewpoint,1,4,1->4,500,500,40,31,30,490,0.967741935483871,0.061224489795918366,17.516571241660117,0.8817204301075269,0.967741935483871,0.5161290322580645,0.9032258064516129,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.01672910002525896,0.014337999979034066,0.0023464999394491315,0.033413599943742156
v_bricks,viewpoint,1,5,1->5,500,500,5,5,4,483,0.8,0.008281573498964804,93.37703473504709,0.7333333333333333,0.8,0.4,0.8,0.8,0.8,0.8,0.8,0.01672910002525896,0.014050600002519786,0.0023590000346302986,0.03313870006240904
v_bricks,viewpoint,1,6,1->6,500,500,3,3,0,463,0.0,0.0,517.4841428484399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01672910002525896,0.014273399952799082,0.002301399945281446,0.033303899923339486
